"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","NL_NAME_2","VARNAME_2","TYPE_2","ENGTYPE_2"
26555,168,"NOR","Norway",18,"Vest-Agder",418,"Mandal","","","Kommuner","Municipality"
26556,168,"NOR","Norway",18,"Vest-Agder",419,"Marnardal","","Marnadal","Kommuner","Municipality"
26557,168,"NOR","Norway",18,"Vest-Agder",420,"Sirdal","","","Kommuner","Municipality"
26558,168,"NOR","Norway",18,"Vest-Agder",421,"Søgne","","","Kommuner","Municipality"
26559,168,"NOR","Norway",18,"Vest-Agder",422,"Songdalen","","","Kommuner","Municipality"
26560,168,"NOR","Norway",18,"Vest-Agder",423,"Vennesla","","","Kommuner","Municipality"
26561,168,"NOR","Norway",19,"Vestfold",424,"Andebu","","","Kommuner","Municipality"
26562,168,"NOR","Norway",19,"Vestfold",425,"Borre","","","Kommuner","Municipality"
26563,168,"NOR","Norway",19,"Vestfold",426,"Hof","","","Kommuner","Municipality"
26564,168,"NOR","Norway",19,"Vestfold",427,"Holmestrand","","","Kommuner","Municipality"
26565,168,"NOR","Norway",19,"Vestfold",428,"Lardal","","","Kommuner","Municipality"
26566,168,"NOR","Norway",19,"Vestfold",429,"Larvik","","","Kommuner","Municipality"
26567,168,"NOR","Norway",19,"Vestfold",430,"Nøtterøy","","","Kommuner","Municipality"
26568,168,"NOR","Norway",19,"Vestfold",431,"Ramnes","","","Kommuner","Municipality"
26569,168,"NOR","Norway",19,"Vestfold",432,"Sande","","","Kommuner","Municipality"
26570,168,"NOR","Norway",19,"Vestfold",433,"Sandefjord","","","Kommuner","Municipality"
26571,168,"NOR","Norway",19,"Vestfold",434,"Stokke","","","Kommuner","Municipality"
26572,168,"NOR","Norway",19,"Vestfold",435,"Svelvik","","","Kommuner","Municipality"
26573,168,"NOR","Norway",19,"Vestfold",436,"Tjøme","","","Kommuner","Municipality"
26574,168,"NOR","Norway",19,"Vestfold",437,"Tønsberg","","","Kommuner","Municipality"
26575,168,"NOR","Norway",19,"Vestfold",438,"Vaale","","","Kommuner","Municipality"
